Destination_Port,Flow_Duration,Total_Fwd_Packets,Total_Backward_Packets,Total_Length_of_Fwd_Packets,Total_Length_of_Bwd_Packets,Fwd_Packet_Length_Max,Fwd_Packet_Length_Min,Fwd_Packet_Length_Mean,Fwd_Packet_Length_Std,Bwd_Packet_Length_Max,Bwd_Packet_Length_Min,Bwd_Packet_Length_Mean,Bwd_Packet_Length_Std,Flow_Bytes/s,Flow_Packets/s,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Total,Fwd_IAT_Mean,Fwd_IAT_Std,Fwd_IAT_Max,Fwd_IAT_Min,Bwd_IAT_Total,Bwd_IAT_Mean,Bwd_IAT_Std,Bwd_IAT_Max,Bwd_IAT_Min,Fwd_PSH_Flags,Bwd_PSH_Flags,Fwd_URG_Flags,Bwd_URG_Flags, Fwd Header Length, Bwd Header Length,Fwd_Packets/s,Bwd_Packets/s,Min_Packet_Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count,PSH_Flag_Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio,Average_Packet_Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow_Fwd_Packets,Subflow_Fwd_Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,Label,Target
80,99956897,7,8,1107,11595,365,0,158.1428571,193.5126426,5792,0,1449.375,2046.673464,127.074773,0.150064682,7139778.357,26500000,99400000,4,99800000,16600000,40500000,99400000,4,100000000,14300000,37500000,99400000,46,0,0,0,0,208,264,0.070030185,0.080034497,0,5792,794.25,1558.504903,2428937.533,1,0,0,0,0,0,0,0,1,847.2,158.1428571,1449.375,208,0,0,0,0,0,0,7,1107,8,11595,0,235,4,20,12986,0,12986,12986,99400000,0,99400000,99400000,DoS Hulk,1
80,98299518,6,6,397,11595,397,0,66.16666667,162.0745713,4355,0,1932.5,2182.468304,121.9944944,0.122075878,8936319.818,29600000,98300000,3,98300000,19700000,44000000,98300000,3,3291,658.2,1240.658575,2875,48,0,0,0,0,200,200,0.061037939,0.061037939,0,4355,922.4615385,1715.581224,2943218.936,0,0,0,0,1,0,0,0,1,999.3333333,66.16666667,1932.5,200,0,0,0,0,0,0,6,397,6,11595,251,235,1,32,981,0,981,981,98300000,0,98300000,98300000,DoS Hulk,1
1031,78,1,1,2,6,2,2,2,0,6,6,6,0,102564.1026,25641.02564,78,0,78,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,12820.51282,12820.51282,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan,1
80,85892473,9,5,325,11595,325,0,36.11111111,108.3333333,8688,0,2319,3633.79705,138.7781674,0.162994492,6607113.308,23500000,84900000,1,85900000,10700000,30000000,84900000,1,5600,1400,2338.946059,4902,89,0,0,0,0,304,168,0.104782173,0.058212319,0,8688,794.6666667,2241.490692,5024280.524,0,0,0,0,1,0,0,0,0,851.4285714,36.11111111,2319,304,0,0,0,0,0,0,9,325,5,11595,274,235,1,32,7,0,7,7,84900000,0,84900000,84900000,DoS Hulk,1
80,149687,3,6,414,11595,414,0,138,239.0230114,7240,0,1932.5,2695.639126,80227.40786,60.1254618,18710.875,48442.74471,138302,31,10997,5498.5,6381.6387,10011,986,149636,29927.2,60765.53715,138302,70,0,0,0,0,104,200,20.0418206,40.0836412,0,7240,1200.9,2223.347749,4943275.211,0,0,0,1,0,0,0,0,2,1334.333333,138,1932.5,104,0,0,0,0,0,0,3,414,6,11595,29200,235,1,32,0,0,0,0,0,0,0,0,DoS Hulk,1
10000,43,1,1,2,6,2,2,2,0,6,6,6,0,186046.5116,46511.62791,43,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,23255.81395,23255.81395,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan,1
5862,47,1,1,2,6,2,2,2,0,6,6,6,0,170212.766,42553.19149,47,0,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,21276.59574,21276.59574,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan,1
80,100498674,7,6,700,11595,350,0,100,170.7825128,4344,0,1932.5,1754.831473,122.3399226,0.129354941,8374889.5,28900000,100000000,1,100000000,16700000,40900000,100000000,1,365451,73090.2,104174.3542,224050,17,0,0,0,0,232,200,0.06965266,0.05970228,0,4344,878.2142857,1447.859437,2096296.951,0,0,0,0,1,0,0,0,0,945.7692308,100,1932.5,232,0,0,0,0,0,0,7,700,6,11595,251,235,2,32,5,0,5,5,100000000,0,100000000,100000000,DoS Hulk,1
458,54,1,1,2,6,2,2,2,0,6,6,6,0,148148.1481,37037.03704,54,0,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,18518.51852,18518.51852,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan,1
6839,62,1,1,2,6,2,2,2,0,6,6,6,0,129032.2581,32258.06452,62,0,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,16129.03226,16129.03226,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan,1
5910,42,1,1,2,6,2,2,2,0,6,6,6,0,190476.1905,47619.04762,42,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,23809.52381,23809.52381,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan,1
80,890936,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,13050.32011,10.1017357,111367,311043.6974,881122,15,9495,4747.5,6301.028527,9203,292,890789,178157.8,392989.6756,881122,15,0,0,0,0,72,132,3.367245234,6.734490468,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,1
80,4,2,0,0,0,0,0,0,0,0,0,0,0,0,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,0,0,0,0,64,0,500000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0,0,0,0,0,0,0,0,DoS Hulk,1
80,19373,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,600165.1783,412.9458525,2767.571429,6238.381517,16853,50,17035,8517.5,11858.88783,16903,132,19323,4830.75,8168.903532,17043,202,0,0,0,0,72,112,154.8546947,258.0911578,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,1
50389,72,1,1,2,6,2,2,2,0,6,6,6,0,111111.1111,27777.77778,72,0,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,13888.88889,13888.88889,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan,1
443,5866050,9,5,378,4993,191,0,42,68.57659951,1815,0,998.6,812.0928518,915.6076065,2.386614502,451234.6154,1586555.438,5731363,2,5866050,733256.25,2019686.055,5731363,3,61769,15442.25,18311.42329,36613,50,0,0,0,0,192,112,1.53425218,0.852362322,0,1815,358.0666667,641.1101384,411022.2095,0,0,0,1,0,0,0,0,0,383.6428571,42,998.6,192,0,0,0,0,0,0,9,378,5,4993,8192,60,8,20,134684,0,134684,134684,5731363,0,5731363,5731363,BENIGN,0
443,15368255,11,12,1245,8851,568,0,113.1818182,185.3951554,1968,0,737.5833333,732.0409152,656.9386049,1.496591513,698557.0455,2331080.628,10004702,3,10371196,1037119.6,3151560.091,10004702,239,15344966,1394996.909,3224551.724,10030989,3,0,0,0,0,244,264,0.715761158,0.780830355,0,1968,420.6666667,613.6366059,376549.8841,0,0,0,1,0,0,0,0,1,438.9565217,113.1818182,737.5833333,244,0,0,0,0,0,0,11,1245,12,8851,8192,12,9,20,366494,0,366494,366494,10004702,0,10004702,10004702,BENIGN,0
123,69077427,2,2,96,96,48,48,48,0,48,48,48,0,2.779489746,0.057906036,23025809,39747728.93,68922533,77416,69000011,69000011,0,69000011,69000011,68999949,68999949,0,68999949,68999949,0,0,0,0,52,52,0.028953018,0.028953018,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,77478,0,77478,77478,68922533,0,68922533,68922533,BENIGN,0
123,65036989,2,2,96,96,48,48,48,0,48,48,48,0,2.95216619,0.061503462,21678996.33,37485368.91,64963372,36722,65000094,65000094,0,65000094,65000094,65000267,65000267,0,65000267,65000267,0,0,0,0,52,52,0.030751731,0.030751731,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,36722,0,36722,36722,64963372,0,64963372,64963372,BENIGN,0
123,69016527,2,2,96,96,48,48,48,0,48,48,48,0,2.78194236,0.057957133,23005509,39818408.73,68983847,16309,69000156,69000156,0,69000156,69000156,69000218,69000218,0,69000218,69000218,0,0,0,0,64,52,0.028978566,0.028978566,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,64,0,0,0,0,0,0,2,96,2,96,-1,-1,1,32,16309,0,16309,16309,68983847,0,68983847,68983847,BENIGN,0
389,422448,15,12,4106,1044,1646,0,273.7333333,561.9081606,210,0,87,89.21475622,12190.84952,63.91319168,16248,72420.86761,367702,1,422448,30174.85714,98156.36852,367702,1,422382,38398.36364,126721.0309,420476,1,0,0,0,0,324,264,35.50732871,28.40586297,0,1646,183.9285714,420.5581766,176869.1799,0,0,0,1,0,0,0,0,0,190.7407407,273.7333333,87,324,0,0,0,0,0,0,15,4106,12,1044,8192,0,13,20,0,0,0,0,0,0,0,0,BENIGN,0
80,7461231,19,26,393,37156,309,0,20.68421053,69.86340055,2920,0,1429.076923,835.6185217,5032.547578,6.031176357,169573.4318,980190.458,6509728,2,951503,52861.27778,94573.91441,223692,3,7238177,289527.08,1298384.615,6509790,2,0,0,0,0,428,532,2.546496684,3.484679673,0,2920,816.2826087,942.8164582,888902.8739,0,0,0,1,0,0,0,0,1,834.4222222,20.68421053,1429.076923,428,0,0,0,0,0,0,19,393,26,37156,8192,123,15,20,0,0,0,0,0,0,0,0,BENIGN,0
49480,12,13,0,378,0,31,6,29.07692308,6.933752453,0,0,0,0,31500000,1083333.333,1,0.738548946,3,0,12,1,0.738548946,3,0,0,0,0,0,0,1,0,0,0,260,0,1083333.333,0,6,31,29.21428571,6.681531048,44.64285714,0,1,0,0,1,0,0,0,0,31.46153846,29.07692308,0,260,0,0,0,0,0,0,13,378,0,0,1013,-1,12,20,0,0,0,0,0,0,0,0,BENIGN,0
443,21716841,4,0,37,0,37,0,9.25,18.5,0,0,0,0,1.703746876,0.184188851,7238947,12538135.66,21716739,48,21716841,7238947,12538135.66,21716739,48,0,0,0,0,0,0,0,0,0,128,0,0.184188851,0,0,37,7.4,16.54690303,273.8,0,0,0,0,1,0,0,0,0,9.25,9.25,0,128,0,0,0,0,0,0,4,37,0,0,65535,-1,1,32,48,0,48,48,21716739,0,21716739,21716739,BENIGN,0
123,94437,1,1,48,48,48,48,48,0,48,48,48,0,1016.550716,21.17813992,94437,0,94437,94437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,10.58906996,10.58906996,48,48,48,0,0,0,0,0,0,0,0,0,0,1,72,48,48,20,0,0,0,0,0,0,1,48,1,48,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN,0
53,60440,1,1,58,229,58,58,58,0,229,229,229,0,4748.51092,33.09066843,60440,0,60440,60440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,16.54533422,16.54533422,58,229,115,98.72689603,9747,0,0,0,0,0,0,0,0,1,172.5,58,229,32,0,0,0,0,0,0,1,58,1,229,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN,0
80,46250885,8,8,1033,590,997,0,129.125,350.680741,554,0,73.75,194.0616618,35.09122042,0.345939326,3083392.333,4572677.107,10013870,49,40313545,5759077.857,5308875.947,10031905,15269,46235687,6605098.143,4677816.654,10029019,26356,0,0,0,0,180,172,0.172969663,0.172969663,0,997,95.47058824,267.6761377,71650.51471,0,0,0,1,0,0,0,0,1,101.4375,129.125,73.75,180,0,0,0,0,0,0,8,1033,8,590,29200,31,7,20,75031.75,117938.3921,251927,15016,10003354.5,7150.240299,10013870,9997861,BENIGN,0
41640,214,2,0,0,0,0,0,0,0,0,0,0,0,0,9345.794393,214,0,214,214,214,214,0,214,214,0,0,0,0,0,0,0,0,0,64,0,9345.794393,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,905,-1,0,32,0,0,0,0,0,0,0,0,BENIGN,0
443,115471441,53,112,744,142401,381,0,14.03773585,61.07843704,2045,0,1271.4375,486.2542764,1239.657172,1.42892475,704094.1524,2561006.055,10210607,3,115471441,2220604.635,4201758.79,10240077,69,112687118,1015199.261,3067793.731,10245906,45,0,0,0,0,1704,3592,0.45898795,0.9699368,0,2045,862.3192771,713.7901826,509496.4247,0,0,0,1,0,0,0,0,2,867.5454545,14.03773585,1271.4375,1704,0,0,0,0,0,0,53,744,112,142401,29200,122,4,32,51860.90909,70243.69366,263580,29423,10192433.73,56054.37097,10210607,10023516,BENIGN,0
222,60,1,1,2,6,2,2,2,0,6,6,6,0,133333.3333,33333.33333,60,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,16666.66667,16666.66667,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan,1
80,787701,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,14760.67696,11.42565517,98462.625,276062.8234,781668,15,5705,2852.5,3649.378098,5433,272,787644,157528.8,348912.965,781668,15,0,0,0,0,72,132,3.808551722,7.617103444,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,1
80,1097845,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,10596.21349,7.287003174,156835,414456.1172,1096733,4,843,421.5,403.7579721,707,136,1097787,274446.75,548190.9546,1096733,4,0,0,0,0,72,112,2.73262619,4.554376984,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,1
80,2317978,5,0,30,0,6,6,6,0,0,0,0,0,12.94231438,2.157052397,579494.5,1156984.627,2314971,3,2317978,579494.5,1156984.627,2314971,3,0,0,0,0,0,0,0,0,0,100,0,2.157052397,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS,1
24444,75,1,1,2,6,2,2,2,0,6,6,6,0,106666.6667,26666.66667,75,0,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,13333.33333,13333.33333,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan,1
80,518242,2,5,20,11601,20,0,10,14.14213562,8760,0,2320.2,3668.897,22423.88691,13.5072032,86373.66667,208831.9065,512628,46,5459,5459,0,5459,5459,518150,129537.5,255406.1585,512628,48,0,0,0,0,52,112,3.859200914,9.648002285,0,8760,1452.625,3020.863308,9125615.125,0,0,0,1,0,0,0,0,2,1660.142857,10,2320.2,52,0,0,0,0,0,0,2,20,5,11601,8192,229,1,20,0,0,0,0,0,0,0,0,DDoS,1
80,676827,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,17187.5531,11.81985943,96689.57143,255289.3388,675631,3,971,485.5,555.0788232,878,93,676788,169197,337622.9468,675631,3,0,0,0,0,72,112,4.432447287,7.387412145,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,1
80,70712169,8,4,56,11601,20,0,7,5.656854249,8760,0,2900.25,4128.319301,164.8513992,0.169702049,6428379,19700000,65500000,1,70400000,10100000,24500000,65500000,1,295027,98342.33333,154452.5605,276376,182,0,0,0,0,172,92,0.1131347,0.05656735,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0,971.9166667,7,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,4885486,0,4885486,4885486,65500000,0,65500000,65500000,DDoS,1
1283,4,2,0,12,0,6,6,6,0,0,0,0,0,3000000,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,0,0,0,0,40,0,500000,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,393,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,0
80,109500755,5,3,304,247,286,0,60.8,125.9174333,241,0,82.33333333,137.442109,5.031928775,0.073058857,15642965,41339408.09,109391920,39,109500755,27375188.75,54677831.03,109391920,39,28624,14312,19370.48316,28009,615,0,0,0,0,112,72,0.045661786,0.027397071,0,286,61.22222222,115.2646713,13285.94444,0,0,0,1,0,0,0,0,0,68.875,60.8,82.33333333,112,0,0,0,0,0,0,5,304,3,247,8192,946,4,20,0,0,0,0,0,0,0,0,BENIGN,0
80,26399,2,0,12,0,6,6,6,0,0,0,0,0,454.5626728,75.76044547,26399,0,26399,26399,26399,26399,0,26399,26399,0,0,0,0,0,0,0,0,0,40,0,75.76044547,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,253,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,0
80,47747,4,5,1590,214,1238,0,397.5,583.2012231,196,0,42.8,85.68080298,37782.47848,188.4935179,5968.375,10677.83523,23299,3,23508,7836,13479.68653,23401,48,24448,6112,11554.99358,23440,3,0,0,0,0,92,112,83.77489685,104.7186211,0,1238,180.4,389.5122876,151719.8222,0,0,0,1,0,0,0,0,1,200.4444444,397.5,42.8,92,0,0,0,0,0,0,4,1590,5,214,8192,1038,3,20,0,0,0,0,0,0,0,0,BENIGN,0
80,248,2,0,12,0,6,6,6,0,0,0,0,0,48387.09677,8064.516129,248,0,248,248,248,248,0,248,248,0,0,0,0,0,0,0,0,0,40,0,8064.516129,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,64130,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,0
80,10089476,4,4,1096,949,1096,0,274,548,949,0,237.25,474.5,202.6864428,0.7929054,1441353.714,3776094.588,10004622,47,84854,28284.66667,24874.04375,50875,1628,10057212,3352404,5761079.477,10004669,2512,0,0,0,0,136,136,0.3964527,0.3964527,0,1096,227.2222222,452.3753358,204643.4444,0,0,0,1,0,0,0,0,1,255.625,274,237.25,136,0,0,0,0,0,0,4,1096,4,949,29200,57,1,32,0,0,0,0,0,0,0,0,BENIGN,0
912,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan,1
80,512246,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,22698.07866,15.61749628,73178,184525.2204,491300,18,20554,10277,14020.51326,20191,363,512219,128054.75,242353.5853,491300,186,0,0,0,0,72,112,5.856561105,9.760935176,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,1
22,9813,4,2,0,41,0,0,0,0,41,0,20.5,28.99137803,4178.131051,611.4338123,1962.6,3264.457198,7782,76,9813,3271,4370.625013,8317,672,8378,8378,0,8378,8378,0,0,0,0,136,72,407.6225415,203.8112708,0,41,5.857142857,15.49654339,240.1428571,0,0,0,1,0,0,0,0,0,6.833333333,0,20.5,136,0,0,0,0,0,0,4,0,2,41,29200,227,0,32,0,0,0,0,0,0,0,0,PortScan,1
80,162604,2,6,20,11601,20,0,10,14.14213562,4380,0,1933.5,1757.789948,71468.10657,49.19928169,23229.14286,58251.64161,155204,13,7005,7005,0,7005,7005,162551,32510.2,68655.05476,155204,13,0,0,0,0,52,132,12.29982042,36.89946127,0,4380,1291.222222,1690.960066,2859345.944,0,0,0,1,0,0,0,0,3,1452.625,10,1933.5,52,0,0,0,0,0,0,2,20,6,11601,8192,229,1,20,0,0,0,0,0,0,0,0,DDoS,1
80,845921,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,13744.78231,10.63929138,105740.125,296628.7676,839844,16,5741,2870.5,3779.485745,5543,198,845868,169173.6,374924.2056,839844,16,0,0,0,0,72,132,3.546430459,7.092860917,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,1
903,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan,1
25,65,1,1,2,6,2,2,2,0,6,6,6,0,123076.9231,30769.23077,65,0,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,15384.61538,15384.61538,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan,1
80,1029893,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,11295.34816,7.767797237,147127.5714,388849.3938,1028955,5,676,338,408.7077195,627,49,1029837,257459.25,514330.5836,1028955,5,0,0,0,0,72,112,2.912923964,4.854873273,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,1
123,68057678,2,2,96,96,48,48,48,0,48,48,48,0,2.821136507,0.058773677,22685892.67,39193278.11,67942392,57575,67999967,67999967,0,67999967,67999967,68000103,68000103,0,68000103,68000103,0,0,0,0,52,40,0.029386839,0.029386839,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,57575,0,57575,57575,67942392,0,67942392,67942392,BENIGN,0
80,5348877,4,0,24,0,6,6,6,0,0,0,0,0,4.486923143,0.747820524,1782959,3088172.112,5348873,1,5348877,1782959,3088172.112,5348873,1,0,0,0,0,0,0,0,0,0,80,0,0.747820524,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,4,0,4,4,5348873,0,5348873,5348873,DDoS,1
49666,13293810,13,8,1216,1360,248,0,93.53846154,103.5017032,312,0,170,133.3695189,193.7743958,1.579682574,664690.5,2943047.393,13167760,1,13293810,1107817.5,3798064.433,13167760,2,1949,278.4285714,410.3745676,1141,1,0,0,0,0,284,184,0.977898736,0.601783838,0,312,117.0909091,118.7995146,14113.32468,0,0,0,1,0,0,0,0,0,122.6666667,93.53846154,170,284,0,0,0,0,0,0,13,1216,8,1360,8192,2051,11,20,0,0,0,0,0,0,0,0,BENIGN,0
53,36297,1,1,52,106,52,52,52,0,106,106,106,0,4352.97683,55.10097253,36297,0,36297,36297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,27.55048627,27.55048627,52,106,70,31.17691454,972,0,0,0,0,0,0,0,0,1,105,52,106,20,0,0,0,0,0,0,1,52,1,106,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN,0
443,63076771,20,17,1577,7528,436,0,78.85,144.7339756,1460,2,442.8235294,542.6555348,144.347909,0.58658678,1752132.528,3724870.873,10006640,4,63076771,3319830.053,4665412.5,10056780,1482,63026507,3939156.688,4872667.56,10056855,48,0,0,0,0,412,344,0.317073935,0.269512845,0,1460,239.6052632,415.4426841,172592.6238,0,0,0,1,0,0,0,0,0,246.0810811,78.85,442.8235294,412,0,0,0,0,0,0,20,1577,17,7528,8192,33232,19,20,557980.6667,1243691.84,3096656,50140,9954793,74193.88615,10006640,9854572,BENIGN,0
53,32125,1,1,44,131,44,44,44,0,131,131,131,0,5447.470817,62.25680934,32125,0,32125,32125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,32,31.12840467,31.12840467,44,131,73,50.22947342,2523,0,0,0,0,0,0,0,0,1,109.5,44,131,40,0,0,0,0,0,0,1,44,1,131,-1,-1,0,40,0,0,0,0,0,0,0,0,BENIGN,0
80,71236583,8,4,56,11601,20,0,7,5.656854249,7215,0,2900.25,3540.00286,163.637832,0.168452774,6476053,19300000,64400000,1,70400000,10100000,24100000,64400000,1,865499,288499.6667,472860.3234,834219,158,0,0,0,0,172,92,0.112301849,0.056150925,0,7215,897.1538462,2250.514898,5064817.308,0,0,0,0,1,0,0,0,0,971.9166667,7,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,1003,0,1003,1003,35200000,41300000,64400000,6003849,DDoS,1
